@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R52-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=b numeric
@attribute var_0=a numeric
@attribute var_0=? numeric
@attribute var_1 numeric
@attribute var_2 numeric
@attribute var_3=u numeric
@attribute var_3=y numeric
@attribute var_3=? numeric
@attribute var_3=l numeric
@attribute var_4=g numeric
@attribute var_4=p numeric
@attribute var_4=? numeric
@attribute var_4=gg numeric
@attribute var_5=w numeric
@attribute var_5=q numeric
@attribute var_5=m numeric
@attribute var_5=r numeric
@attribute var_5=cc numeric
@attribute var_5=k numeric
@attribute var_5=c numeric
@attribute var_5=d numeric
@attribute var_5=x numeric
@attribute var_5=i numeric
@attribute var_5=e numeric
@attribute var_5=aa numeric
@attribute var_5=ff numeric
@attribute var_5=j numeric
@attribute var_5=? numeric
@attribute var_6=v numeric
@attribute var_6=h numeric
@attribute var_6=bb numeric
@attribute var_6=ff numeric
@attribute var_6=j numeric
@attribute var_6=z numeric
@attribute var_6=? numeric
@attribute var_6=o numeric
@attribute var_6=dd numeric
@attribute var_6=n numeric
@attribute var_7 numeric
@attribute var_8=t numeric
@attribute var_8=f numeric
@attribute var_9=t numeric
@attribute var_9=f numeric
@attribute var_10 numeric
@attribute var_11=f numeric
@attribute var_11=t numeric
@attribute var_12=g numeric
@attribute var_12=s numeric
@attribute var_12=p numeric
@attribute var_13 numeric
@attribute var_14 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute NewNumeric19 numeric
@attribute NewNumeric20 numeric
@attribute NewNumeric21 numeric
@attribute NewNumeric22 numeric
@attribute NewNumeric23 numeric
@attribute NewNumeric24 numeric
@attribute NewNumeric25 numeric
@attribute label {0,1}

@data
0,1,0,0.06619,0.019286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061404,0,1,1,0,0.014925,0,1,1,0,0,0.04,0.00005,0.800654,0.633271,0.044562,0.638297,0.130938,0.246976,0.942819,0.380117,0.112907,0.434138,0.421321,0.280482,0.679744,0.142995,0.511594,0.350232,0.395765,0.599401,0.467035,0.500825,0.270642,0.26207,0.284632,0.932128,0.056521,0.467704,0
0,1,0,0.31746,0.026786,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.035088,1,0,1,0,0.044776,0,1,1,0,0,0.106,0,0.570719,0.347937,0.432012,0.862525,0.791324,0.065394,0.137703,0.772271,0.6326,0.180849,0.360126,0.895973,0.320068,0.792187,0.124965,0.563689,0.10085,0.112262,0.192995,0.176515,0.920171,0.417339,0.451975,0.948173,0.474335,0.484617,0
1,0,0,0.246032,0.464286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.017544,0,1,0,1,0,1,0,1,0,0,0.114,0,0.831175,0.08871,0.097048,0.779795,0.096537,0.21844,0.480963,0.784791,0.974352,0.757068,0.143065,0.844404,0.306663,0.205386,0.02608,0.93841,0.198934,0.558476,0.44189,0.337808,0.338837,0.581603,0.895444,0.479399,0.451523,0.457642,0
1,0,0,0.141587,0.026786,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.055614,0,1,1,0,0.014925,0,1,1,0,0,0.2,0.00009,0.865653,0.876553,0.353768,0.309962,0.640641,0.396755,0.700546,0.782959,0.536047,0.927512,0.380818,0.064841,0.349547,0.991546,0.656827,0.346833,0.942061,0.646003,0.848509,0.803819,0.269695,0.887692,0.22537,0.303846,0.213818,0.024485,0
1,0,0,0.460317,0.145893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,0,1,0,1,0,1,0,1,0,0,0.054,0.001,0.997752,0.965014,0.121679,0.145697,0.575878,0.979691,0.851076,0.41851,0.33558,0.722811,0.14598,0.427224,0.435057,0.640159,0.155747,0.640903,0.602896,0.735641,0.529987,0.196919,0.219565,0.365667,0.469312,0.216526,0.107943,0.747866,0
0,1,0,0.15873,0.025357,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,0,1,1,0,0.014925,0,1,1,0,0,0.12,0.00004,0.753402,0.022578,0.371604,0.232626,0.542213,0.214645,0.623051,0.169079,0.858135,0.761098,0.063439,0.027526,0.428631,0.6567,0.823459,0.113668,0.765262,0.606442,0.587738,0.923358,0.089983,0.385727,0.449928,0.019826,0.790791,0.070527,0
1,0,0,0.337302,0.089286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.035088,0,1,0,1,0,0,1,1,0,0,0.105,0,0.354547,0.914396,0.547707,0.309331,0.569981,0.508579,0.818234,0.501928,0.14356,0.741542,0.168083,0.693903,0.182462,0.196955,0.529273,0.727662,0.707747,0.862449,0.161906,0.970448,0.591672,0.576851,0.831986,0.477235,0.726766,0.976938,0
0,1,0,0.129683,0.416607,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.002982,0,1,0,1,0,1,0,1,0,0,0.16,0.00005,0.449035,0.094061,0.829641,0.467557,0.994097,0.68523,0.004492,0.038502,0.627895,0.841562,0.686783,0.090585,0.346867,0.02527,0.346174,0.405674,0.090444,0.543873,0.684478,0.178114,0.357426,0.84684,0.564642,0.508483,0.923784,0.304071,0
1,0,0,0.56873,0.678571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.014925,1,0,1,0,0,0.047,0,0.89474,0.190541,0.458841,0.867241,0.167681,0.582587,0.866374,0.258277,0.5458,0.64297,0.942072,0.569092,0.002298,0.688503,0.048847,0.031602,0.15538,0.921592,0.776306,0.947293,0.583214,0.44496,0.215213,0.899681,0.874826,0.784724,0
1,0,0,0.277778,0.040179,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.014925,1,0,1,0,0,0.048,0.00019,0.322259,0.307793,0.095962,0.576895,0.550498,0.492365,0.979746,0.383277,0.138981,0.522396,0.713133,0.462046,0.462542,0.653837,0.005786,0.348286,0.199627,0.594762,0.094802,0.80611,0.785099,0.547168,0.099487,0.480549,0.908585,0.331717,0
0,1,0,0.126984,0.0625,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.08,0,0.956523,0.943626,0.955581,0.027988,0.273545,0.868708,0.656986,0.742732,0.043501,0.454189,0.966471,0.051235,0.536452,0.184496,0.126385,0.467189,0.407839,0.351057,0.391603,0.262635,0.935351,0.17319,0.533295,0.071881,0.50862,0.441041,0
0,1,0,0.105873,0.375,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0.077,0.00032,0.030425,0.144259,0.073548,0.308411,0.136129,0.91531,0.771232,0.760633,0.980819,0.941193,0.365343,0.692455,0.453806,0.568245,0.212391,0.039027,0.860198,0.026792,0.25176,0.841396,0.800809,0.197689,0.973133,0.534657,0.945031,0.333413,0
0,1,0,0.177302,0.044643,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.04,0,0.960702,0.421647,0.686363,0.776637,0.90749,0.072085,0.602266,0.632801,0.82855,0.377968,0.255827,0.034168,0.979683,0.130599,0.526087,0.357893,0.925049,0.074898,0.017731,0.806468,0.856455,0.142891,0.183658,0.228383,0.726282,0.00909,0
1,0,0,0.255238,0.072857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001404,0,1,0,1,0,1,0,1,0,0,0.064,0.00001,0.056295,0.21756,0.165833,0.572159,0.903355,0.803846,0.421841,0.175728,0.763253,0.894894,0.420896,0.430074,0.770479,0.184524,0.981437,0.382698,0.456301,0.232836,0.452729,0.509239,0.184512,0.451713,0.910515,0.896261,0.762172,0.468256,0
1,0,0,0.116349,0.147321,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.001404,0,1,0,1,0,1,0,1,0,0,0.07,0.001,0.811003,0.962623,0.971882,0.112254,0.851515,0.198844,0.812049,0.413601,0.055383,0.47909,0.195498,0.287859,0.213684,0.633615,0.836338,0.223162,0.537832,0.616244,0.859677,0.521913,0.431727,0.168425,0.283086,0.990619,0.713568,0.17239,0
0,1,0,0.334603,0.044643,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.017544,0,1,0,1,0,0,1,1,0,0,0.08,0,0.105174,0.476998,0.518167,0.698661,0.702956,0.735227,0.287055,0.414982,0.253,0.533201,0.089214,0.503693,0.183548,0.564191,0.50167,0.432992,0.635232,0.549143,0.875601,0.202047,0.213262,0.79379,0.398255,0.300851,0.162432,0.380062,0
1,0,0,0.562222,0.081786,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.010175,0,1,0,1,0,1,0,1,0,0,0.1,0.00003,0.855553,0.034282,0.936173,0.774715,0.080113,0.704405,0.256833,0.154585,0.553584,0.645896,0.803294,0.356369,0.8173,0.557099,0.364415,0.125778,0.254538,0.295286,0.628745,0.318212,0.489696,0.444519,0.209283,0.281112,0.979589,0.288448,0
1,0,0,0.41,0.178571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.029851,1,0,1,0,0,0.0085,0.00001,0.64905,0.569682,0.361413,0.053594,0.666081,0.493879,0.463002,0.732087,0.660703,0.103835,0.030808,0.34358,0.443598,0.111606,0.766653,0.640681,0.783827,0.660697,0.639842,0.107089,0.963623,0.009554,0.069569,0.044686,0.50092,0.21999,0
1,0,0,0.055556,0.107143,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,0,1,0,1,0,0,1,1,0,0,0.08,0.0004,0.656622,0.481188,0.328592,0.827308,0.853286,0.545603,0.853474,0.868227,0.02326,0.985036,0.158256,0.768829,0.689234,0.006322,0.299265,0.161905,0.463223,0.793258,0.922995,0.148475,0.644389,0.450523,0.556678,0.710629,0.889156,0.198271,0
0,1,0,0.441746,0.037143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.023333,0,1,0,1,0,1,0,1,0,0,0.12,0.00237,0.019612,0.237492,0.069995,0.924803,0.103014,0.902432,0.207157,0.973429,0.119143,0.714739,0.550559,0.279417,0.954965,0.396298,0.80897,0.280661,0.139054,0.775674,0.489595,0.772909,0.504501,0.698666,0.665182,0.785832,0.79279,0.709926,0
0,1,0,0.156032,0.020893,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.004386,0,1,0,1,0,1,0,1,0,0,0.06,0.00087,0.94563,0.573808,0.272542,0.44306,0.574749,0.933285,0.325617,0.266371,0.072591,0.929481,0.49613,0.628142,0.43075,0.2473,0.320598,0.188826,0.996198,0.173027,0.565078,0.1587,0.830593,0.22934,0.13589,0.937584,0.190986,0.817866,0
1,0,0,0.197143,0.446429,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.04386,0,1,0,1,0,0,1,1,0,0,0,0.00017,0.847554,0.69691,0.114134,0.969484,0.913593,0.951639,0.069458,0.945416,0.976179,0.841067,0.75224,0.313651,0.549128,0.389581,0.924813,0.733381,0.107565,0.201102,0.61841,0.648402,0.077571,0.587005,0.752882,0.769129,0.099561,0.908039,0
1,0,0,0.36381,0.071429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,0,1,0,1,0,0,1,1,0,0,0.1105,0,0.051511,0.419857,0.009832,0.255415,0.522756,0.891614,0.117722,0.586398,0.555593,0.993177,0.491563,0.342356,0.828243,0.101647,0.446806,0.429318,0.80993,0.787722,0.993694,0.202303,0.02949,0.143351,0.448062,0.730439,0.714656,0.566198,0
1,0,0,0.040952,0.098214,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.023333,0,1,1,0,0.014925,1,0,1,0,0,0.04,0.00021,0.322311,0.056686,0.434598,0.412761,0.974635,0.126907,0.894048,0.073325,0.390235,0.098689,0.977579,0.55948,0.898868,0.042501,0.906597,0.230833,0.420685,0.433276,0.878774,0.906838,0.008023,0.719441,0.205761,0.770764,0.084556,0.506852,0
0,1,0,0.156032,0.029643,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.014561,0,1,1,0,0.014925,0,1,1,0,0,0.1,0.00011,0.782963,0.795331,0.823811,0.677835,0.347148,0.571131,0.349519,0.047045,0.548018,0.290287,0.54885,0.995058,0.749174,0.387367,0.80973,0.16681,0.100612,0.380894,0.294133,0.433298,0.04311,0.42548,0.148211,0.726527,0.664061,0.243648,0
1,0,0,0.587302,0.020893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.0725,0,0.704381,0.965986,0.898231,0.623393,0.521517,0.810613,0.075456,0.179563,0.861663,0.63119,0.170495,0.654811,0.854009,0.801087,0.712303,0.143037,0.08436,0.389195,0.124527,0.676686,0.015087,0.970946,0.037795,0.21146,0.148149,0.694387,0
1,0,0,0.15873,0.014821,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.001404,0,1,1,0,0.029851,1,0,1,0,0,0.064,0.00006,0.218684,0.480944,0.719911,0.672088,0.793587,0.634694,0.787007,0.412678,0.960435,0.652801,0.506032,0.613858,0.519784,0.035249,0.22105,0.3519,0.524398,0.08503,0.223917,0.141512,0.118394,0.590612,0.37609,0.174698,0.971278,0.065856,0
1,0,0,0.34127,0.589286,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.140351,1,0,0,1,0,1,0,1,0,0,0.04,0,0.761658,0.854639,0.403591,0.658206,0.374009,0.652108,0.457913,0.518827,0.760079,0.313752,0.905811,0.116788,0.000012,0.355083,0.192713,0.878051,0.697805,0.949194,0.72038,0.14193,0.799804,0.701527,0.575315,0.571858,0.355244,0.840372,0
1,0,0,0.133651,0.080357,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.004386,0,1,0,1,0,1,0,1,0,0,0.08,0.0001,0.114638,0.74926,0.119006,0.551442,0.464578,0.938749,0.076588,0.095,0.229948,0.427349,0.021432,0.38998,0.389074,0.101352,0.853083,0.578526,0.821151,0.959799,0.641252,0.474626,0.945341,0.050909,0.478488,0.274354,0.992128,0.17985,0
0,1,0,0.559524,0.053571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0.05,0.00027,0.321705,0.327266,0.898487,0.863911,0.970763,0.841203,0.052645,0.048477,0.615767,0.865007,0.701608,0.786127,0.042497,0.64778,0.471266,0.996869,0.610145,0.556188,0.320113,0.846597,0.276778,0.7994,0.104044,0.459474,0.450424,0.532198,0
1,0,0,0.40873,0.058036,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.052632,0,1,0,1,0,1,0,1,0,0,0,0.00316,0.673476,0.73865,0.77699,0.542666,0.556749,0.166929,0.040742,0.202617,0.755605,0.810377,0.057199,0.727149,0.000991,0.018144,0.096029,0.557015,0.551696,0.177251,0.077078,0.204549,0.058528,0.088124,0.573681,0.079908,0.423323,0.142751,0
1,0,0,0.197143,0.029821,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.040877,0,1,0,1,0,1,0,1,0,0,0.05,0,0.933626,0.504551,0.044755,0.653263,0.57235,0.296162,0.315359,0.284478,0.932496,0.876921,0.895527,0.226239,0.203764,0.937259,0.326186,0.204113,0.561046,0.223341,0.8637,0.941595,0.58714,0.806997,0.073764,0.423723,0.620477,0.779262,0
1,0,0,0.425873,0.1175,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.122807,0,1,0,1,0,0,1,0,1,0,0.2,0,0.238656,0.072242,0.383256,0.99969,0.425038,0.038828,0.666583,0.96161,0.747447,0.890421,0.301204,0.854442,0.895335,0.080175,0.674219,0.911429,0.850962,0.958241,0.805708,0.239568,0.957503,0.676837,0.616784,0.32738,0.70102,0.527851,0
0,1,0,0.220952,0.053571,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.070175,1,0,0,1,0,1,0,0,1,0,0.184,0,0.71627,0.367576,0.520575,0.132124,0.66949,0.883683,0.074773,0.996609,0.549626,0.722924,0.807702,0.189268,0.681617,0.493297,0.460655,0.466262,0.909401,0.939713,0.373444,0.04648,0.081735,0.305886,0.666309,0.893767,0.309499,0.529525,0
0,1,0,0.134921,0.044643,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.114035,0,1,0,1,0,1,0,1,0,0,0.14,0,0.074422,0.233376,0.811233,0.361982,0.516742,0.213842,0.53296,0.974151,0.945303,0.407033,0.076636,0.625427,0.937823,0.344728,0.405668,0.860076,0.073,0.892671,0.664573,0.158918,0.328861,0.524621,0.113947,0.958793,0.301699,0.038731,0
1,0,0,0.296349,0.107143,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005789,0,1,0,1,0,0,1,1,0,0,0.06,0,0.833663,0.455116,0.9867,0.344783,0.591144,0.925986,0.332926,0.431213,0.133116,0.285978,0.136647,0.039432,0.36634,0.33941,0.864186,0.631227,0.293337,0.132352,0.54039,0.864613,0.796509,0.249333,0.037456,0.423565,0.318539,0.998563,0
0,1,0,0.112381,0.303571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.005789,0,1,0,1,0,1,0,1,0,0,0,0.00351,0.77269,0.893646,0.795923,0.182117,0.692103,0.038315,0.817235,0.857469,0.230775,0.607974,0.277899,0.044904,0.240851,0.843728,0.572256,0.100763,0.958794,0.335735,0.050361,0.652865,0.601501,0.098445,0.403913,0.570244,0.308675,0.259116,0
1,0,0,0.148095,0.089286,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.002982,0,1,0,1,0,0,1,1,0,0,0.05,0.04208,0.684175,0.588965,0.560392,0.526969,0.546377,0.419155,0.069126,0.715551,0.208061,0.460962,0.539304,0.333658,0.438405,0.305915,0.56698,0.57641,0.585364,0.543503,0.284615,0.68724,0.556386,0.475217,0.829433,0.769295,0.629763,0.699068,0
1,0,0,0.154762,0.113036,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.014561,0,1,1,0,0.014925,0,1,1,0,0,0.14,0.0008,0.989005,0.605408,0.896382,0.809753,0.202913,0.843769,0.699636,0.911842,0.504532,0.489622,0.14193,0.014713,0.578903,0.250246,0.7321,0.016278,0.493862,0.16314,0.976832,0.389067,0.69641,0.341208,0.477163,0.490936,0.331196,0.444526,0
1,0,0,0.035714,0.111607,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.002982,0,1,1,0,0.014925,1,0,1,0,0,0,0.00006,0.816599,0.658829,0.239473,0.909321,0.854418,0.586991,0.871796,0.594932,0.259651,0.429682,0.132571,0.60031,0.177511,0.547609,0.96894,0.096937,0.308207,0.613059,0.446678,0.450343,0.739383,0.207183,0.618123,0.196391,0.884358,0.477736,0
0,1,0,0.178571,0.392857,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.157895,1,0,0,1,0,1,0,1,0,0,0.06,0,0.152163,0.017738,0.965336,0.613122,0.636808,0.594845,0.941106,0.60405,0.330884,0.140111,0.215795,0.771547,0.526167,0.921253,0.951208,0.140829,0.940071,0.290373,0.818841,0.494967,0.243474,0.24811,0.635913,0.713189,0.36795,0.571305,0
1,0,0,0.206349,0.071429,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.026316,0,1,0,1,0,0,1,1,0,0,0.04,0,0.794383,0.885993,0.098794,0.298626,0.919105,0.626157,0.696095,0.682079,0.824941,0.782037,0.221046,0.728889,0.302812,0.598609,0.586157,0.461588,0.259899,0.21906,0.522343,0.067678,0.909496,0.958378,0.807712,0.81677,0.21392,0.316632,0
1,0,0,0.109841,0.188929,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.013158,1,0,1,0,0.014925,1,0,1,0,0,0.08,0,0.515652,0.05312,0.993642,0.944376,0.952267,0.307632,0.649806,0.821624,0.762763,0.870524,0.714458,0.502405,0.548814,0.547866,0.858248,0.684566,0.62469,0.01439,0.387636,0.546111,0.730181,0.469639,0.912467,0.437366,0.492935,0.199474,0
1,0,0,0.275079,0.110179,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.087719,0,1,1,0,0.029851,0,1,1,0,0,0.08,0.00041,0.718485,0.403933,0.24253,0.879984,0.586903,0.761017,0.300077,0.957793,0.174575,0.663298,0.904333,0.286886,0.434689,0.987095,0.500033,0.811018,0.960949,0.423011,0.88887,0.35424,0.984892,0.88979,0.115362,0.691384,0.176822,0.137597,0
1,0,0,0.171905,0.446429,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.030702,1,0,0,1,0,0,1,1,0,0,0.13,0,0.424029,0.291708,0.124057,0.411572,0.327989,0.812389,0.771949,0.053448,0.452598,0.316555,0.576844,0.667242,0.070532,0.485139,0.634287,0.801051,0.949619,0.420676,0.284214,0.681789,0.020733,0.636275,0.058955,0.570861,0.309053,0.577897,0
1,0,0,0.123016,0.348214,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.008772,1,0,0,1,0,1,0,1,0,0,0.07,0,0.889855,0.444239,0.438149,0.43011,0.891943,0.020588,0.948292,0.35275,0.141646,0.265155,0.347129,0.514559,0.820196,0.414119,0.01788,0.351184,0.681931,0.691957,0.288517,0.97647,0.347206,0.344175,0.199673,0.899051,0.88406,0.360952,0
1,0,0,0.240794,0.013393,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.010175,0,1,0,1,0,1,0,1,0,0,0.11,0.0014,0.953409,0.150866,0.83679,0.407752,0.930184,0.119245,0.644401,0.883703,0.62823,0.721356,0.923849,0.633592,0.097267,0.205503,0.038588,0.201461,0.744826,0.814456,0.060587,0.232035,0.438948,0.159574,0.098211,0.126733,0.96338,0.823579,0
1,0,0,0.777778,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.00012,0.144257,0.89764,0.08146,0.410304,0.837032,0.475158,0.789097,0.862401,0.894087,0.147136,0.406489,0.714216,0.297299,0.513372,0.058689,0.604448,0.236558,0.92573,0.433546,0.518828,0.318228,0.976753,0.179051,0.769599,0.013338,0.513685,0
0,1,0,0.579365,0.029821,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.017544,0,1,0,1,0,0,1,1,0,0,0.12,0.00117,0.152684,0.319705,0.798563,0.266533,0.862472,0.86126,0.029485,0.44885,0.767875,0.169863,0.298695,0.334376,0.335788,0.223323,0.842099,0.669494,0.532452,0.381887,0.58299,0.034025,0.144484,0.855132,0.883606,0.105276,0.147997,0.941481,0
1,0,0,0.123016,0.410714,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.017544,1,0,0,1,0,0,1,1,0,0,0.05,0.00068,0.725228,0.532654,0.647098,0.217211,0.786364,0.026604,0.910613,0.800206,0.967527,0.075198,0.00298,0.247661,0.587303,0.252723,0.563902,0.821673,0.433365,0.50545,0.476903,0.940932,0.732048,0.635271,0.759732,0.007676,0.305672,0.757524,0
0,1,0,0.628254,0.005893,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0.031,0.00027,0.960684,0.311703,0.637417,0.863835,0.505437,0.03632,0.416689,0.801269,0.844273,0.635727,0.028042,0.797795,0.87055,0.272564,0.59199,0.012436,0.491637,0.06539,0.136648,0.441042,0.84928,0.854973,0.854853,0.110736,0.921344,0.917066,0
